itemName,year,avgPrice
Dekuyper Hazelnut Bliss,2017,25.714285714285715
Mt Gay Black Barrel,2020,2.5840336134453783
Mt Gay Black Barrel,2019,2.3516949152542375
Cabo Wabo Blanco,2016,2.1677115987460813
Cabo Wabo Blanco,2012,2.1580310880829017
Cabo Wabo Blanco,2018,2.4423758865248226
Cabo Wabo Blanco,2020,2.9270708283313325
Cabo Wabo Blanco,2017,3.042514534883721
Cabo Wabo Blanco,2013,2.123684210526316
Cabo Wabo Blanco,2014,2.2393700787401576
Cabo Wabo Blanco,2019,2.6673832923832923
Cabo Wabo Blanco,2015,2.203402366863905
Knappogue Castle 16YR Twin Wood,2019,4.5
Dekuyper Sex On The Beach Traveler,2012,9.0
Dekuyper Sex On The Beach Traveler,2015,9.0
Dekuyper Sex On The Beach Traveler,2014,9.0
Hiram Walker Raspberry Schnapps,2012,12.0
Bacardi Superior,2020,9.830993903692034
Bacardi Superior,2019,10.30847414343478
Bacardi Superior,2018,10.226800663075016
Sidney Frank Importing Co.,2015,8.473684210526315
Sidney Frank Importing Co.,2012,5.583333333333333
Sidney Frank Importing Co.,2014,3.8421052631578947
Sidney Frank Importing Co.,2013,4.0625
Sidney Frank Importing Co.,2016,9.666666666666666
Beach Bonfire Cinnamon Whiskey,2017,4.5
Beach Bonfire Cinnamon Whiskey,2018,4.5
Beach Bonfire Cinnamon Whiskey,2019,9.0
Orphan Barrel Forged Oak HA,2016,1.0813953488372092
Orphan Barrel Forged Oak HA,2015,1.8636363636363635
Nikka Coffey Vodka,2019,6.75
Bleu Original,2017,4.428571428571429
Bleu Original,2020,2.8333333333333335
Bleu Original,2018,3.065934065934066
Bleu Original,2019,4.259541984732825
Bleu Original,2016,5.104838709677419
Crown Royal XO,2013,6.319852941176471
Crown Royal XO,2014,2.5935960591133007
Crown Royal XO,2018,1.9790925266903914
Crown Royal XO,2020,1.9403669724770642
Crown Royal XO,2016,1.8728406909788868
Crown Royal XO,2017,1.6962134251290877
Crown Royal XO,2019,1.9341397849462365
Crown Royal XO,2015,1.9616228070175439
HA Old Rip Van Winkle 10YR (Pappy),2017,0.75
HA Old Rip Van Winkle 10YR (Pappy),2018,0.75
HA Old Rip Van Winkle 10YR (Pappy),2016,0.75
HA Old Rip Van Winkle 10YR (Pappy),2019,0.75
Ron Zacapa 23 Year,2014,2.338235294117647
Ron Zacapa 23 Year,2013,2.451492537313433
Ron Zacapa 23 Year,2018,2.461864406779661
Ron Zacapa 23 Year,2016,2.2123893805309733
Ron Zacapa 23 Year,2012,11.25
Ron Zacapa 23 Year,2019,2.2309782608695654
Ron Zacapa 23 Year,2017,2.2712264150943398
Ron Zacapa 23 Year,2015,2.1848958333333335
Uv Sweet Green Tea Vodka,2012,3.46875
Adelaides Caramel Mocha Mojo Mini,2019,2.057142857142857
Adelaides Caramel Mocha Mojo Mini,2017,1.869677419354839
Adelaides Caramel Mocha Mojo Mini,2018,2.8416666666666663
SOOH 360 Bing Cherry,2019,18.0
SOOH 360 Bing Cherry,2020,5.445121951219512
Cruzan Pineapple Rum,2013,37.5
Cruzan Pineapple Rum,2016,39.6
Cruzan Pineapple Rum,2012,39.857142857142854
Cruzan Pineapple Rum,2015,24.333333333333332
Cruzan Pineapple Rum,2014,36.46153846153846
Cruzan Pineapple Rum,2018,33.75
Cruzan Pineapple Rum,2017,18.0
Jack Daniel's SB Ducks Unlimited w/Btl Stopper,2012,6.506756756756757
Jack Daniel's SB Ducks Unlimited w/Btl Stopper,2014,3.8676470588235294
Jack Daniel's SB Ducks Unlimited w/Btl Stopper,2015,4.791666666666667
Jack Daniel's SB Ducks Unlimited w/Btl Stopper,2013,4.76123595505618
Montezuma Gold Tequila,2015,56.949450549450546
Montezuma Gold Tequila,2017,56.85817307692308
Montezuma Gold Tequila,2018,55.529580152671755
Montezuma Gold Tequila,2016,54.993951612903224
Montezuma Gold Tequila,2014,60.80853658536585
Montezuma Gold Tequila,2012,35.57247899159664
Montezuma Gold Tequila,2019,66.88681757656458
Montezuma Gold Tequila,2013,46.36029411764706
Plymouth Gin 6pak DNO,2013,9.0
Plymouth Gin 6pak DNO,2012,9.486486486486486
Frangelico w/Candle,2014,2.85
Frangelico w/Candle,2015,2.9127906976744184
HA Glenmorangie Bacalta DISCO,2017,2.6052631578947367
Bird Dog Hot Cinnamon,2020,9.0
Bird Dog Hot Cinnamon,2019,6.0
Rogue Hazelnut Spice Rum,2013,9.0
Rogue Hazelnut Spice Rum,2012,9.0
Ciroc French Vanilla,2017,4.280410958904111
Ciroc French Vanilla,2018,3.1894769230769238
Ciroc French Vanilla,2019,3.217647058823529
HA Seven Devils,2017,1.1129032258064515
Juarez Tequila Silver,2013,11.695098963242224
Juarez Tequila Silver,2012,11.028364936276034
Juarez Tequila Silver,2015,13.439871152469578
Juarez Tequila Silver,2014,12.595323741007194
Juarez Tequila Silver,2018,14.361747606019152
Juarez Tequila Silver,2017,14.556877872619829
Juarez Tequila Silver,2016,13.408948064836256
Juarez Tequila Silver,2019,15.624051233396585
Minnesota 14,2015,2.076923076923077
Minnesota 14,2014,2.514705882352941
Rue 33 French Vodka,2012,104.78125
Rue 33 French Vodka,2014,235.2
Rue 33 French Vodka,2015,199.5
Rue 33 French Vodka,2016,264.0
Rue 33 French Vodka,2013,210.0
Whaler's Vanille',2012,10.5
Whaler's Vanille',2013,21.0
Outerspace Vodka Mini,2016,1.1785714285714286
Outerspace Vodka Mini,2015,1.375
Malibu Winter Edition,2012,9.0
Baileys Original Irish Cream 100ml,2017,9.660079051383402
Baileys Original Irish Cream 100ml,2019,10.035703479576403
Baileys Original Irish Cream 100ml,2020,10.892307692307694
Baileys Original Irish Cream 100ml,2016,10.662295081967214
Baileys Original Irish Cream 100ml,2018,9.5421686746988
Cold Spell Mint Whiskey Mini,2015,1.8701657458563536
Cold Spell Mint Whiskey Mini,2016,1.25
Jose Cuervo Especial Silver Tequila,2018,2.5910714285714285
Jose Cuervo Especial Silver Tequila,2016,2.8660766961651927
Jose Cuervo Especial Silver Tequila,2015,4.817543859649122
Jose Cuervo Especial Silver Tequila,2017,2.6465822784810125
Macallan Sherry Cask 25 Year Old Scotch - HA,2014,0.75
St George Dry Rye Gin,2019,4.5
St George Dry Rye Gin,2020,4.5
Don Eduardo Anejo Tequila,2014,4.5
Don Eduardo Anejo Tequila,2017,4.5
Kentucky Tavern Bourbon,2013,12.0
Kentucky Tavern Bourbon,2016,42.0
Kentucky Tavern Bourbon,2014,27.6
Kentucky Tavern Bourbon,2015,18.0
Jinro Soju,2017,16.2
Jinro Soju,2019,17.25
Jinro Soju,2018,24.0
Jinro Soju,2020,27.0
Crown Royal Honey,2016,8.034722222222221
Crown Royal Honey,2018,7.7376453488372094
Ole Smoky Peach Moonshine,2020,9.0
Ole Smoky Peach Moonshine,2019,6.75
Don Nacho Blanco Tequila,2019,1.5
Don Nacho Blanco Tequila,2018,1.125
Iowa Legendary Rye Private Reserve,2019,2.2153846153846155
Iowa Legendary Rye Private Reserve,2018,2.3833333333333333
Tortilla Triple Sec,2017,11.256267409470752
Tortilla Triple Sec,2018,11.655172413793103
Tortilla Triple Sec,2019,13.67192429022082
Tortilla Triple Sec,2020,9.464285714285714
Tortilla Triple Sec,2016,12.8515625
Caol Ila 12 Year HA,2014,1.5
Burnetts Sour Apple,2020,18.0
Burnetts Sour Apple,2019,21.0
Burnetts Sour Apple,2018,36.0
360 Huckleberry Mini,2012,1.3445945945945945
360 Huckleberry Mini,2019,1.8461538461538463
360 Huckleberry Mini,2018,1.4504950495049505
Malibu Blue Hawaiian Cocktail,2014,10.54375
Malibu Blue Hawaiian Cocktail,2013,9.784090909090908
El Mayor 50ml Trial Pack,2014,0.9750000000000001
El Mayor 50ml Trial Pack,2015,2.314285714285714
SE BUSCA JOVEN,2020,2.2222222222222223
Beams 8 Star Bl Whiskey,2020,9.718136850783178
Beams 8 Star Bl Whiskey,2019,10.100884557721136
Medea,2016,5.242647058823529
Medea,2018,3.0
Medea,2017,2.2279411764705883
Cointreau Noir,2020,4.5
Cointreau Noir,2012,4.5
WRITERS TEARS DOUBLE OAK IRISH WHISKEY,2020,4.5
WRITERS TEARS DOUBLE OAK IRISH WHISKEY,2019,9.0
Firefly Ruby Red Grapefruit Mini,2019,0.14565217391304347
Firefly Ruby Red Grapefruit Mini,2020,0.5316666666666667
Dekuyper Creme de Menthe White,2017,12.0
Dekuyper Creme de Menthe White,2018,9.0
Dekuyper Creme de Menthe White,2020,9.0
Tomatin Scotch Whisky Dualchas,2020,2.2708333333333335
Koval White Rye,2019,4.5
Des Moines Strong,2020,4.328125
Glendronach Cask Strength,2020,4.5
Hamilton Overproof Rum,2020,9.0
Hamilton Overproof Rum,2016,9.0
Cruzan 151 Rum,2013,18.0
Cruzan 151 Rum,2014,9.0
Cruzan 151 Rum,2012,13.5
Salvador's Strawberry Margarita 200ml-4Pack,2014,6.676923076923076
Salvador's Strawberry Margarita 200ml-4Pack,2015,3.6799999999999997
Blackheart w/Tumbler,2012,3.46875
Familia Camarena Reposado,2015,4.206976744186046
Familia Camarena Reposado,2020,5.408758526603001
Familia Camarena Reposado,2014,4.568927789934355
Familia Camarena Reposado,2016,5.078863636363637
Familia Camarena Reposado,2013,4.773318872017353
Familia Camarena Reposado,2012,5.830613577023499
Familia Camarena Reposado,2017,4.776558384547849
Familia Camarena Reposado,2018,6.63060120240481
Familia Camarena Reposado,2019,5.983157894736842
99 Mangoes,2020,4.609292035398229
99 Mangoes,2019,4.8
SOOH Plantation Rum Original Dark,2020,6.6
SOOH Plantation Rum Original Dark,2019,7.714285714285714
Bols Triple Sec 30,2016,12.0
Bols Triple Sec 30,2018,12.0
Bols Triple Sec 30,2015,12.0
Mozart Chocolate Cream Pumpkin Spice Liqueur,2020,2.9875
Mozart Chocolate Cream Pumpkin Spice Liqueur,2018,2.79
Mozart Chocolate Cream Pumpkin Spice Liqueur,2017,3.439655172413793
Schwartzhog Liqueur Hogs Head Decanter,2019,1.0472727272727271
Game of Thrones Six Kingdoms - Mortlach 15 Year,2020,1.8571428571428572
99 Rootbeer,2017,2.5892857142857144
99 Rootbeer,2018,6.930343511450381
HA Wild Turkey Masters Keep Revival,2019,1.125
HA Wild Turkey Masters Keep Revival,2018,1.6544117647058822
Tequila Comisario Blanco,2020,2.5
Tequila Comisario Blanco,2019,1.3064516129032258
Tequila Comisario Blanco,2018,1.5
Blue Chair Bay Pineapple Rum Cream Mini,2019,0.6731638418079094
Blue Chair Bay Pineapple Rum Cream Mini,2018,0.7558823529411764
Blue Chair Bay Pineapple Rum Cream Mini,2020,0.15227272727272728
Burnett's Tropical Punch,2018,6.357142857142857
Burnett's Tropical Punch,2016,5.335580912863071
Burnett's Tropical Punch,2013,5.8426573426573425
Burnett's Tropical Punch,2017,6.188709677419355
Burnett's Tropical Punch,2015,5.280226700251889
Burnett's Tropical Punch,2014,5.2632352941176475
Marie Brizard White Cocoa,2017,4.5
El Zarco Gold,2012,3.04578488372093
El Zarco Gold,2013,2.6827794561933533
Maker's Mark Recipe and Glasses,2012,8.338888888888889
Dekuyper Michigan Cherry,2017,3.0732558139534882
Dekuyper Michigan Cherry,2019,18.0
Dekuyper Michigan Cherry,2016,3.375
Dekuyper Michigan Cherry,2018,3.2590909090909093
Fernet Branca Liqueur,2019,4.351351351351352
Fernet Branca Liqueur,2015,4.376865671641791
Fernet Branca Liqueur,2020,3.5733333333333333
Fernet Branca Liqueur,2017,3.6918367346938776
Fernet Branca Liqueur,2018,3.365916955017301
Fernet Branca Liqueur,2016,4.209944751381215
Ole Smoky Blackberry Moonshine,2020,3.625
Ole Smoky Blackberry Moonshine,2019,4.852941176470588
Burnetts Limeade,2020,5.710029069767442
Burnetts Limeade,2019,5.1535714285714285
Burnetts Limeade,2018,4.307291666666667
Blue Ox Spiced Rum Mini,2018,0.9781250000000001
Blue Ox Spiced Rum Mini,2019,3.2977272727272733
Blue Ox Spiced Rum Mini,2020,0.055263157894736854
Firefly Lemonade Vodka Mini,2019,0.11683673469387756
Ice Box Mudslide,2018,8.975499092558984
Ice Box Mudslide,2017,8.915269196822594
Ice Box Mudslide,2019,8.9975442043222
Ice Box Mudslide,2020,9.626068376068377
Ice Box Mudslide,2016,8.580898876404495
Elijah  Craig  Holiday  VAP w/ Old  Fashioned Cocktail Syrup,2020,3.823170731707317
Dekuyper Creme De Almond,2016,18.0
Dekuyper Creme De Almond,2015,8.625
Dekuyper Creme De Almond,2014,12.428571428571429
Dekuyper Creme De Almond,2013,12.0
Plume & Petal Peach Wave,2020,3.9968354430379747
Ardbeg Blaaack - Committee Release,2020,0.75
Mt Gay Eclipse Rum,2020,3.3982035928143715
Mt Gay Eclipse Rum,2012,8.4
Mt Gay Eclipse Rum,2019,3.4059278350515463
HA Masters Keep Cornerstone Rye,2019,0.75
Bird Dog Spiced,2015,4.5
Bird Dog Spiced,2016,6.75
Santo Puro Mezquila,2019,4.5
Santo Puro Mezquila,2018,4.5
Santo Puro Mezquila,2017,4.5
Smirnoff Passion Fruit,2015,3.6053571428571427
Smirnoff Passion Fruit,2020,3.6661490683229814
Smirnoff Passion Fruit,2019,3.2598684210526314
Smirnoff Passion Fruit,2018,3.234597156398104
Smirnoff Passion Fruit,2017,3.567757009345794
Smirnoff Passion Fruit,2016,3.5460526315789473
GOTCHA BLENDED WHISKEY 750ML,2020,5.25
Jose Cuervo Authentic Light Margarita Lime,2014,13.23901515151515
Jose Cuervo Authentic Light Margarita Lime,2015,14.997223408799659
Jose Cuervo Authentic Light Margarita Lime,2016,16.526614832535884
Jose Cuervo Authentic Light Margarita Lime,2017,17.042848699763592
Jose Cuervo Authentic Light Margarita Lime,2013,16.926954242135366
Jose Cuervo Authentic Light Margarita Lime,2012,17.09944048830112
Jose Cuervo Authentic Light Margarita Lime,2018,16.705298013245034
Burnetts Whipped Cream Vodka,2018,18.0
Sugar Island Spiced Rum,2016,9.0
Death's Door White Whiskey,2014,3.40625
Death's Door White Whiskey,2016,9.0
Death's Door White Whiskey,2015,4.5
El Nivel Tequila Reposado,2018,1.1666666666666667
El Nivel Tequila Reposado,2019,1.0
Flor De Cana 25YR Centenario,2020,4.5
Bloom Gin,2019,4.5
Bloom Gin,2020,4.5
Frangelico Liqueur Minis,2016,4.82
Frangelico Liqueur Minis,2019,4.82
Frangelico Liqueur Minis,2018,4.82
Captain Morgan Parrot Bay Strawberry,2012,5.412087912087912
Captain Morgan Parrot Bay Strawberry,2014,3.6279481132075473
Captain Morgan Parrot Bay Strawberry,2016,4.476923076923077
Captain Morgan Parrot Bay Strawberry,2017,4.485497237569061
Captain Morgan Parrot Bay Strawberry,2015,3.373989218328841
Captain Morgan Parrot Bay Strawberry,2018,3.871212121212121
Captain Morgan Parrot Bay Strawberry,2013,3.980769230769231
Arrow Wild Cherry Flav Brandy,2017,3.8196324951644103
Arrow Wild Cherry Flav Brandy,2016,3.949514563106796
Arrow Wild Cherry Flav Brandy,2013,3.533132530120482
Arrow Wild Cherry Flav Brandy,2014,3.67
Arrow Wild Cherry Flav Brandy,2018,3.7391528925619837
Arrow Wild Cherry Flav Brandy,2019,3.3505434782608696
Arrow Wild Cherry Flav Brandy,2015,3.672727272727273
Arrow Wild Cherry Flav Brandy,2012,3.6169354838709675
Patron Reposado,2013,4.5
Patron Reposado,2020,4.01031605562579
Patron Reposado,2012,4.5
Patron Reposado,2015,1.564166666666667
Patron Reposado,2014,1.1725531914893619
Patron Reposado,2018,2.434357142857143
Patron Reposado,2019,3.0283219178082192
Glenfarclas 105 6pak Sing Malt Scotch,2012,4.5
Glenfarclas 105 6pak Sing Malt Scotch,2017,4.5
Glenfarclas 105 6pak Sing Malt Scotch,2013,4.5
Glenfarclas 105 6pak Sing Malt Scotch,2015,9.0
Buffalo Trace Bourbon Cream,2020,0.75
Smirnoff Watermelon Vodka,2013,3.7722457627118646
Smirnoff Watermelon Vodka,2012,3.777431906614786
Smirnoff Watermelon Vodka,2014,3.8469202898550723
Grays Peak Vodka Mini,2018,0.3934426229508197
Grays Peak Vodka Mini,2017,0.05
Grays Peak Vodka Mini,2019,3.5714285714285716
Black Saddle Bourbon,2015,4.5
Black Saddle Bourbon,2020,5.625
Black Saddle Bourbon,2017,5.25
Black Saddle Bourbon,2018,9.642857142857142
Black Saddle Bourbon,2019,5.625
Black Saddle Bourbon,2016,4.5
HA Johnnie Walker Black Blade Runner,2017,0.75
Kah Extra Anejo,2012,4.5
Kah Extra Anejo,2013,4.5
Bols Sour Apple,2015,3.45
Bols Sour Apple,2014,2.25
Absolut Unique,2012,27.508064516129032
Rothman & Winter Orchard Pear,2019,1.0909090909090908
Rothman & Winter Orchard Pear,2015,9.0
Rothman & Winter Orchard Pear,2018,1.1666666666666667
Rothman & Winter Orchard Pear,2016,18.0
SOOH 99 Apples Mini,2020,1.1666666666666667
Jim Beam Devil's Cut,2016,2.2683150183150182
Jim Beam Devil's Cut,2014,2.455633100697906
Jim Beam Devil's Cut,2018,2.1132148377125195
Jim Beam Devil's Cut,2015,2.4548076923076922
Jim Beam Devil's Cut,2017,2.343984962406015
Jim Beam Devil's Cut,2012,2.62731196054254
Jim Beam Devil's Cut,2013,2.590752110514198
UV Whipped Mini,2012,1.6254901960784314
UV Whipped Mini,2013,4.11578947368421
Rebecca Creek Whiskey,2018,4.5
Rebecca Creek Whiskey,2019,4.5
Rebecca Creek Whiskey,2017,4.5
Powers 12yr Irish Whiskey,2013,4.5
Rich & Rare Caramel,2018,12.0
Rich & Rare Caramel,2019,18.0
Rich & Rare Caramel,2017,13.5
Rich & Rare Caramel,2016,9.0
Rich & Rare Caramel,2020,13.380952380952381
King Solly White Grape Vodka,2012,5.134615384615385
Five Farms Irish Cream Liqueur,2018,15.465877437325906
Five Farms Irish Cream Liqueur,2020,4.484468864468864
Five Farms Irish Cream Liqueur,2019,7.803853006681514
Red Stag w/Shot Glass & 50mls,2012,6.947368421052632
Hiram Walker Orange Curacao,2019,15.7292817679558
Hiram Walker Orange Curacao,2012,25.65
Hiram Walker Orange Curacao,2013,9.0
Hiram Walker Orange Curacao,2017,9.975903614457831
Hiram Walker Orange Curacao,2020,16.41830065359477
Hiram Walker Orange Curacao,2015,13.875
Hiram Walker Orange Curacao,2018,10.60919540229885
Hiram Walker Orange Curacao,2016,10.029761904761905
Fireball Cinnamon Whisky,2020,7.107522326064373
Fireball Cinnamon Whisky,2016,5.640783774492952
Fireball Cinnamon Whisky,2017,5.500145525381
Fireball Cinnamon Whisky,2018,5.880942711398857
Fireball Cinnamon Whisky,2019,6.363350304573135
Alize Apple,2018,10.5
Caliber Silver Rum,2017,10.995145631067961
Caliber Silver Rum,2018,10.312916666666666
Caliber Silver Rum,2020,10.730396902226525
Caliber Silver Rum,2019,10.611372180451127
Canadian Ltd,2019,4.10695652173913
Canadian Ltd,2017,4.9391061452513965
Canadian Ltd,2016,3.5523076923076915
Canadian Ltd,2018,4.397596153846153
Ciroc Coconut,2016,2.6993750000000003
Ciroc Coconut,2014,2.9509695290858726
Ciroc Coconut,2019,9.059999999999999
Ciroc Coconut,2015,2.6753043478260867
Ciroc Coconut,2013,3.230894886363636
Ciroc Coconut,2012,4.638797814207649
Ciroc Coconut,2018,7.122222222222222
Ciroc Coconut,2017,2.742857142857143
Canadian Woods Canadian Whisky,2020,13.689516129032258
Lombardi Limonata,2018,4.759090909090909
Lombardi Limonata,2019,3.875
HA Expresiones Corazon Anejo Thomas Handy,2019,1.4791666666666667
Canadian Mist PET,2017,9.6
Canadian Mist PET,2016,0.6
Arrow Peppermint Schnapps,2014,8.044526859968531
Arrow Peppermint Schnapps,2018,7.397755102040815
Arrow Peppermint Schnapps,2012,7.947956814015074
Arrow Peppermint Schnapps,2019,7.726978807294231
Arrow Peppermint Schnapps,2015,8.04806948918546
Arrow Peppermint Schnapps,2013,7.862430890741555
Arrow Peppermint Schnapps,2016,7.919190330908235
Arrow Peppermint Schnapps,2017,7.513628750872296
Arrow Peppermint Schnapps,2020,8.258247387933936
"\"Whyte and Machay(Americas) Limited",2012,37.48
"\"Whyte and Machay(Americas) Limited",2014,46.41
"\"Whyte and Machay(Americas) Limited",2013,37.48
Serpents Bite Apple Cider DISCO,2020,4.928571428571429
New Amsterdam Mini,2012,12.05
Seagrams Extra Dry Gin PET,2018,5.325
Seagrams Extra Dry Gin PET,2020,5.425233644859813
Seagrams Extra Dry Gin PET,2019,5.372262773722627
Black Haus Mini,2013,1.2
Balvenie 14YR Peet Week,2018,4.5
Balvenie 14YR Peet Week,2020,4.5
Balvenie 14YR Peet Week,2019,4.5
Paddy Old Irish Whiskey,2014,4.021381578947368
Paddy Old Irish Whiskey,2015,3.7723880597014925
Paddy Old Irish Whiskey,2017,4.114864864864865
Paddy Old Irish Whiskey,2012,5.821428571428571
Paddy Old Irish Whiskey,2020,4.2543554006968645
Paddy Old Irish Whiskey,2019,4.044545454545455
Paddy Old Irish Whiskey,2018,6.009740259740259
Paddy Old Irish Whiskey,2013,6.508695652173913
Chartreuse Yellow,2019,10.5
Chartreuse Yellow,2018,10.285714285714286
Chartreuse Yellow,2016,9.0
Chartreuse Yellow,2017,9.75
Chartreuse Yellow,2020,13.5
WhistlePig 10YR,2019,2.725
WhistlePig 10YR,2018,3.15
WhistlePig 10YR,2020,2.3092105263157894
Regency DaVinci Amaretto,2014,9.0
Laphroaig 15 YR,2015,2.3773584905660377
Deep Eddy Sweet  Tea,2019,31.5
Deep Eddy Sweet  Tea,2018,21.0
Schonauer Apfel Schnapps,2012,9.0
Schonauer Apfel Schnapps,2013,9.0
Schonauer Apfel Schnapps,2014,34.5
Dekuyper 03,2020,3.307817589576547
Dekuyper 03,2017,2.494360902255639
Dekuyper 03,2019,2.834090909090909
Dekuyper 03,2015,2.6455375253549698
Dekuyper 03,2013,2.3523421588594706
Dekuyper 03,2014,2.3965336134453783
Dekuyper 03,2012,2.3858823529411763
Dekuyper 03,2018,2.663352272727273
Dekuyper 03,2016,2.8920454545454546
Limone Lemon Liqueur,2018,4.5
The Botanist Mini,2020,0.4
The Botanist Mini,2018,0.4
UV Red Cherry Mini,2018,1.5360824742268042
UV Red Cherry Mini,2019,1.0318302387267904
UV Red Cherry Mini,2020,0.20326264274061986
Burnett's Ruby Red Grapefruit,2017,9.0
Burnett's Ruby Red Grapefruit,2016,11.25
Burnett's Ruby Red Grapefruit,2014,5.3925
Burnett's Ruby Red Grapefruit,2018,9.0
Burnett's Ruby Red Grapefruit,2015,27.0
Crown Royal Vanilla Mini,2018,0.6037815126050423
Crown Royal Vanilla Mini,2016,0.8762589928057548
Crown Royal Vanilla Mini,2017,0.5577039274924472
Crown Royal Vanilla Mini,2019,0.6320156385751522
Crown Royal Vanilla Mini,2020,0.14525166191832858
Corazon de Agave Blanco,2018,10.086206896551724
Corazon de Agave Blanco,2020,12.774291497975709
Corazon de Agave Blanco,2019,10.664201183431953
Skol Vodka,2015,14.875195081050865
Skol Vodka,2014,13.90828511484099
Skol Vodka,2019,16.523789324849766
Skol Vodka,2013,11.711243501326262
Skol Vodka,2012,11.86301635151183
Skol Vodka,2017,15.81063429694078
Skol Vodka,2016,14.873640685599897
Skol Vodka,2020,16.331620153124227
Skol Vodka,2018,17.24003124023742
Crown Royal XR,2018,1.5186335403726707
Crown Royal XR,2020,1.2389705882352942
Crown Royal XR,2019,1.2918103448275862
Knob Creek Rye,2017,5.021616541353383
Knob Creek Rye,2015,3.4791666666666665
Knob Creek Rye,2016,4.574
Knob Creek Rye,2020,4.477941176470588
Knob Creek Rye,2013,2.6043956043956045
Knob Creek Rye,2018,3.8359375
Knob Creek Rye,2012,2.956896551724138
Knob Creek Rye,2014,2.704724409448819
Knob Creek Rye,2019,3.768370607028754
Absolut Grapevine Mini,2012,3.5848101265822776
Roner Williams Pear,2017,1.0
Roner Williams Pear,2018,1.0
Aberlour 12YR,2019,2.212025316455696
Aberlour 12YR,2020,2.1527255639097747
Dubouchett Blackberry Brandy,2012,36.0
Dubouchett Blackberry Brandy,2014,45.0
Dubouchett Blackberry Brandy,2015,45.0
Dubouchett Blackberry Brandy,2013,45.0
Johnnie Walker Collection Pack,2018,2.1599999999999993
Johnnie Walker Collection Pack,2013,3.5999999999999996
Johnnie Walker Collection Pack,2019,2.314285714285714
Berentzen Bushel & Barrel,2015,2.769230769230769
Berentzen Bushel & Barrel,2016,1.875
Grey Goose Le Melon,2017,3.491701244813278
Grey Goose Le Melon,2018,3.165745856353591
Grey Goose Le Melon,2019,2.7041284403669725
Grey Goose Le Melon,2016,2.707317073170732
"\"Mast-Jagermeister US",2019,14.45142857142857
"\"Mast-Jagermeister US",2018,17.045000000000005
"\"Mast-Jagermeister US",2020,20.791999999999998
"\"Mast-Jagermeister US",2016,24.082222222222224
"\"Mast-Jagermeister US",2017,17.667333333333335
Blackheart Premium Spiced Rum,2019,5.446847507331379
Blackheart Premium Spiced Rum,2015,4.941923076923077
Blackheart Premium Spiced Rum,2016,4.801391035548686
Blackheart Premium Spiced Rum,2012,4.741525423728813
Blackheart Premium Spiced Rum,2018,4.239194499017682
Blackheart Premium Spiced Rum,2017,4.58983666061706
Blackheart Premium Spiced Rum,2013,4.798582995951417
Blackheart Premium Spiced Rum,2020,5.610504201680672
Blackheart Premium Spiced Rum,2014,4.9748466257668715
Captain Morgan Cannon Blast Mini,2015,2.3917410714285716
Captain Morgan Cannon Blast Mini,2017,1.4285714285714286
Captain Morgan Cannon Blast Mini,2019,1.165625
Captain Morgan Cannon Blast Mini,2016,1.381021897810219
Captain Morgan Cannon Blast Mini,2018,1.424936386768448
Henry Mckenna Single Barrel 10YR 100prf,2019,8.013157894736842
Henry Mckenna Single Barrel 10YR 100prf,2020,6.554347826086956
Henry Mckenna Single Barrel 10YR 100prf,2015,18.9
Henry Mckenna Single Barrel 10YR 100prf,2014,9.0
Henry Mckenna Single Barrel 10YR 100prf,2012,4.5
Henry Mckenna Single Barrel 10YR 100prf,2016,6.160714285714286
Toschi Lemoncello,2016,18.0
Toschi Lemoncello,2014,9.0
Toschi Lemoncello,2013,9.0
Toschi Lemoncello,2015,13.5
Toschi Lemoncello,2012,8.1
Jim Beam Signature Craft Brandy Finish,2014,2.91
Jim Beam Signature Craft Brandy Finish,2013,3.611111111111111
Giffard Creme De Violette Violet Liqueur,2017,6.75
Giffard Creme De Violette Violet Liqueur,2016,4.5
Jose Cuervo Authentic Berry Punch Margarita,2019,8.0390625
Jose Cuervo Authentic Berry Punch Margarita,2020,12.769287833827892
Malibu w/50ml Black & Red,2014,20.000500000000013
Borghetti Caffe Espresso Liqueur,2013,4.5
Juggs Cherry Cha-Cha's,2017,2.6944444444444446
Juggs Cherry Cha-Cha's,2014,2.25
Juggs Cherry Cha-Cha's,2015,4.644230769230769
Juggs Cherry Cha-Cha's,2018,5.0625
Juggs Cherry Cha-Cha's,2016,3.075
Absente w/Glass & Spoon Pack,2017,0.8900000000000002
Absente w/Glass & Spoon Pack,2016,0.5238095238095238
American Flavored Vodka,2018,6.912727272727272
American Flavored Vodka,2020,7.91655172413793
American Flavored Vodka,2019,7.3559375000000005
Double Barrel Bourbon,2020,2.3053846153846154
Malibu w/Dole Pineapple Juice Giant Tray Pack,2014,280.0
Davinia Hazelnut Liqueur,2016,4.5
Davinia Hazelnut Liqueur,2013,18.0
Davinia Hazelnut Liqueur,2012,2.9125
Davinia Hazelnut Liqueur,2015,9.0
Breckenridge Bourbon,2016,4.5
Breckenridge Bourbon,2013,6.6
Breckenridge Bourbon,2012,13.5
Smirnoff Ornament,2018,7.002212389380531
Smirnoff Ornament,2019,10.4375
Dulce Vida Lime,2020,4.896067415730337
Malibu 50ml Counter Unit,2016,5.557539682539683
Captain Morgan Loconut,2019,4.369897959183674
Captain Morgan Loconut,2017,4.870560378847672
